REPORT_DAT,SHIFT,OFFENSE,METHOD,BLOCK,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE
7/4/18 5:48,MIDNIGHT,THEFT F/AUTO,OTHERS,2300 - 3099 BLOCK OF V STREET NE,5,503,5,5C,Cluster 24,011100 1,11100,Precinct 71,18109074,402835,139007,7/4/18 3:40,7/4/18 3:45
7/4/18 6:02,MIDNIGHT,THEFT F/AUTO,OTHERS,3000 - 3099 BLOCK OF CHANNING STREET NE,5,503,5,5C,Cluster 24,011100 1,11100,Precinct 71,18109080,403024,139388,7/4/18 3:58,7/4/18 4:08
7/4/18 5:06,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,2300 - 3099 BLOCK OF V STREET NE,5,503,5,5C,Cluster 24,011100 1,11100,Precinct 71,18109081,402835,139007,7/4/18 3:39,7/4/18 5:06
7/4/18 4:28,MIDNIGHT,THEFT F/AUTO,OTHERS,1800 - 1841 BLOCK OF 6TH STREET NW,3,306,6,6E,Cluster 3,004801 1,4801,Precinct 21,18109082,398274,138545,7/3/18 22:30,7/4/18 3:31
7/4/18 5:02,MIDNIGHT,THEFT F/AUTO,OTHERS,3000 - 3099 BLOCK OF CHANNING STREET NE,5,503,5,5C,Cluster 24,011100 1,11100,Precinct 71,18109085,403024,139388,7/4/18 0:05,7/4/18 3:00
7/4/18 4:47,MIDNIGHT,THEFT F/AUTO,OTHERS,2800 - 2999 BLOCK OF CHANNING STREET NE,5,503,5,5C,Cluster 24,011100 1,11100,Precinct 71,18109086,402823,139389,7/4/18 4:10,7/4/18 4:21
7/4/18 5:28,MIDNIGHT,THEFT F/AUTO,OTHERS,2300 - 3099 BLOCK OF V STREET NE,5,503,5,5C,Cluster 24,011100 1,11100,Precinct 71,18109087,402835,139007,7/4/18 4:13,7/4/18 4:28
7/4/18 5:02,MIDNIGHT,THEFT F/AUTO,OTHERS,2500 - 2599 BLOCK OF 30TH STREET NE,5,503,5,5C,Cluster 24,011100 1,11100,Precinct 71,18109089,402901,139448,7/4/18 4:21,7/4/18 4:59
7/4/18 7:03,DAY,THEFT/OTHER,OTHERS,4300 - 4326 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001002 3,1002,Precinct 30,18109107,393227,141918,7/4/18 6:13,7/4/18 7:04
7/4/18 7:22,DAY,THEFT/OTHER,OTHERS,5133 5300  BLOCK OF FITCH STREET SE,6,604,7,7E,Cluster 33,007707 1,7707,Precinct 105,18109109,406381,134800,7/3/18 6:49,7/4/18 7:22
7/4/18 11:20,DAY,ROBBERY,OTHERS,1201 - 1249 BLOCK OF PENNSYLVANIA AVENUE SE,1,107,6,6B,Cluster 26,007100 2,7100,Precinct 91,18109117,400930,134891,7/4/18 7:15,7/4/18 7:20
7/4/18 8:52,DAY,THEFT F/AUTO,OTHERS,2600 - 2657 BLOCK OF DOUGLASS PLACE SE,7,703,8,8C,Cluster 37,007406 1,7406,Precinct 118,18109123,400838,132067,7/3/18 21:00,7/4/18 8:15
7/4/18 9:34,DAY,THEFT F/AUTO,OTHERS,3260  - 3399 BLOCK OF CHESTNUT STREET NW,2,201,4,3G,Cluster 10,001500 1,1500,Precinct 51,18109129,394764,145774,7/3/18 21:00,7/4/18 9:20
7/4/18 10:01,DAY,THEFT/OTHER,OTHERS,1200 - 1399 BLOCK OF 16TH STREET NW,2,208,2,2B,Cluster 6,005301 3,5301,Precinct 17,18109137,396831.57,137702.42,7/4/18 8:00,7/4/18 9:00
7/4/18 10:35,DAY,MOTOR VEHICLE THEFT,OTHERS,1100 - 1119 BLOCK OF NORTH CAPITOL STREET,1,103,6,6E,Cluster 8,004701 1,4701,Precinct 1,18109148,399213,137372,7/4/18 1:00,7/4/18 4:30
7/4/18 11:46,DAY,THEFT F/AUTO,OTHERS,1820 - 1899 BLOCK OF CLYDESDALE PLACE NW,3,303,1,1C,Cluster 1,003900 4,3900,Precinct 35,18109164,396171,139724,7/4/18 10:45,
7/4/18 12:20,DAY,THEFT/OTHER,OTHERS,2206 - 2399 BLOCK OF RHODE ISLAND AVENUE NE,5,503,5,5C,Cluster 22,009400 2,9400,Precinct 70,18109184,402348,140306,7/4/18 11:25,
7/4/18 12:05,DAY,MOTOR VEHICLE THEFT,OTHERS,5100 - 5199 BLOCK OF UPTON STREET NW,2,205,3,3D,Cluster 13,000901 2,901,Precinct 9,18109186,391194,141595,7/3/18 23:00,7/4/18 10:00
7/4/18 12:08,DAY,THEFT F/AUTO,OTHERS,900 - 999 BLOCK OF 48TH PLACE NE,6,602,7,7C,Cluster 31,007809 2,7809,Precinct 94,18109190,405837,137153,7/4/18 11:37,
7/4/18 12:55,DAY,THEFT/OTHER,OTHERS,600 - 699 BLOCK OF ACKER PLACE NE,1,104,6,6C,Cluster 25,008302 1,8302,Precinct 84,18109209,400233,136541,7/1/18 23:15,7/2/18 6:15
7/4/18 13:45,DAY,THEFT/OTHER,OTHERS,3200 - 3275 BLOCK OF M STREET NW,2,206,2,2E,Cluster 4,000202 4,202,Precinct 6,18109228,394449,137479,7/4/18 13:00,7/4/18 13:36
7/4/18 13:53,DAY,THEFT/OTHER,OTHERS,600 - 699 BLOCK OF 57TH STREET NE,6,608,7,7C,Cluster 31,007807 1,7807,Precinct 95,18109234,407013,136659,7/4/18 13:40,7/4/18 13:41
7/4/18 13:57,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,5300 - 5399 BLOCK OF E STREET SE,6,604,7,7E,Cluster 33,009905 3,9905,Precinct 105,18109240,406453,134892,7/4/18 12:57,7/4/18 13:57
7/4/18 14:15,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,4404 - 4499 BLOCK OF WISCONSIN AVENUE NW,2,202,3,3E,Cluster 11,001001 4,1001,Precinct 30,18109251,393113,142180,7/4/18 13:06,7/4/18 13:09
7/4/18 23:40,MIDNIGHT,SEX ABUSE,OTHERS,5200 - 5299 BLOCK OF BANKS PLACE NE,6,608,7,7C,Cluster 31,007808 1,7808,Precinct 96,18109264,406366,136099,7/4/18 12:00,7/4/18 13:00
7/12/18 22:30,EVENING,THEFT F/AUTO,OTHERS,800 - 899 BLOCK OF Q STREET NW,3,308,6,6E,Cluster 7,004901 2,4901,Precinct 18,18114512,397965,138140,7/12/18 21:24,7/12/18 21:46
7/12/18 22:54,EVENING,THEFT F/AUTO,OTHERS,3639 - 3649 BLOCK OF GEORGIA AVENUE NW,4,409,1,1A,Cluster 2,003100 1,3100,Precinct 43,18114515,397904,140846,7/12/18 18:00,7/12/18 21:00
7/13/18 0:58,MIDNIGHT,THEFT/OTHER,OTHERS,2117 - 2299 BLOCK OF BLADENSBURG ROAD NE,5,503,5,5C,Cluster 24,011100 1,11100,Precinct 71,18114517,402556,139092,7/12/18 21:24,7/12/18 21:48
7/12/18 22:32,EVENING,THEFT/OTHER,OTHERS,1400 - 1499 BLOCK OF P STREET NW,2,208,2,2F,Cluster 7,005201 3,5201,Precinct 16,18114521,397115,137977,7/12/18 21:19,7/12/18 22:16
7/12/18 22:37,EVENING,THEFT/OTHER,OTHERS,4900 - 4971 BLOCK OF BENNING ROAD SE,6,604,7,7E,Cluster 33,007707 1,7707,Precinct 106,18114529,405884,134671,7/12/18 21:28,
7/12/18 22:29,EVENING,THEFT F/AUTO,OTHERS,1802 - 1899 BLOCK OF 11TH STREET NW,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 137,18114536,397655,138573,7/12/18 21:59,
7/12/18 22:52,EVENING,MOTOR VEHICLE THEFT,OTHERS,1200 - 1299 BLOCK OF RAUM STREET NE,5,506,5,5D,Cluster 23,008804 2,8804,Precinct 78,18114546,401348,137835,7/12/18 22:38,7/12/18 22:39
7/13/18 4:27,MIDNIGHT,THEFT F/AUTO,OTHERS,600 - 898 BLOCK OF BRANDYWINE STREET SE,7,706,8,8E,Cluster 39,009802 2,9802,Precinct 125,18114562,400331,129143,7/12/18 22:07,7/12/18 22:10
7/13/18 0:12,MIDNIGHT,THEFT/OTHER,OTHERS,1252 - 1299 BLOCK OF NEW HAMPSHIRE AVENUE NW,2,208,2,2B,Cluster 6,005500 3,5500,Precinct 4,18114577,395995,137654,7/12/18 22:49,7/12/18 22:53
7/13/18 0:02,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,700 - 799 BLOCK OF H STREET NW,1,102,2,2C,Cluster 8,005800 1,5800,Precinct 129,18114585,398054,136884,7/12/18 23:25,7/12/18 23:40
7/13/18 0:47,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,6318  - 6399 BLOCK OF WESTERN AVENUE NW,2,201,4,3G,Cluster 10,,,Precinct 51,18114595,394007,145093,7/12/18 23:42,7/13/18 0:07
7/13/18 3:08,MIDNIGHT,THEFT/OTHER,OTHERS,1100 - 1199 BLOCK OF 25TH STREET NW,2,207,2,2A,Cluster 5,005500 2,5500,Precinct 4,18114607,395377,137400,7/13/18 0:43,7/13/18 1:15
7/13/18 1:31,MIDNIGHT,THEFT/OTHER,OTHERS,1048 - 1099 BLOCK OF WISCONSIN AVENUE NW,2,206,2,2E,Cluster 4,000202 4,202,Precinct 6,18114612,394553,137415,7/13/18 0:42,7/13/18 1:15
7/13/18 4:56,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,2100 - 2299 BLOCK OF ADAMS PLACE NE,5,505,5,5C,Cluster 22,011100 3,11100,Precinct 72,18114655,402258,139078,7/13/18 3:13,
7/13/18 5:03,MIDNIGHT,THEFT/OTHER,OTHERS,1700 1728  BLOCK OF FRANKFORD STREET SE,7,702,8,8B,Cluster 37,007407 1,7407,Precinct 118,18114664,401716,132047,7/13/18 4:06,
7/13/18 7:16,DAY,THEFT F/AUTO,OTHERS,6000  - 6059 BLOCK OF 13TH STREET NW,4,402,4,4A,Cluster 17,001804 3,1804,Precinct 60,18114678,397426,143925,7/12/18 10:00,7/12/18 11:20
7/13/18 7:30,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,1500 - 1599 BLOCK OF M STREET NW,2,208,2,2B,Cluster 6,010100 2,10100,Precinct 17,18114681,396916,137533,7/13/18 5:49,
7/13/18 8:11,DAY,THEFT F/AUTO,OTHERS,3150 - 3179 BLOCK OF BANNEKER DRIVE NE,5,503,5,5C,Cluster 24,009000 2,9000,Precinct 139,18114692,403350,139818,7/12/18 23:30,7/13/18 7:30
7/13/18 8:45,DAY,THEFT F/AUTO,OTHERS,100 - 379 BLOCK OF MICHIGAN AVENUE NE,4,405,5,5A,Cluster 21,002302 1,2302,Precinct 44,18114703,399610,140102,7/12/18 17:30,7/13/18 8:05
7/15/18 8:06,DAY,THEFT/OTHER,OTHERS,600 - 699 BLOCK OF H STREET NE,1,104,6,6C,Cluster 25,008302 1,8302,Precinct 83,18114712,400233,136927,7/13/18 8:31,7/13/18 9:13
7/13/18 9:21,DAY,THEFT F/AUTO,OTHERS,81 - 199 BLOCK OF 55TH STREET SE,6,604,7,7E,Cluster 33,009903 2,9903,Precinct 105,18114714,406751,135469,7/13/18 8:35,
7/13/18 9:29,DAY,THEFT/OTHER,OTHERS,2800 - 2999 BLOCK OF ALABAMA AVENUE SE,6,606,7,7B,Cluster 35,007603 2,7603,Precinct 113,18114719,402965,132500,7/13/18 8:06,
7/13/18 10:46,DAY,BURGLARY,OTHERS,3200 - 3247 BLOCK OF O STREET NW,2,206,2,2E,Cluster 4,000202 3,202,Precinct 6,18114736,394411,137777,7/12/18 15:45,7/13/18 7:00
7/19/18 12:52,DAY,THEFT F/AUTO,OTHERS,1400  - 1599 BLOCK OF MADISON STREET NW,4,403,4,4A,Cluster 18,002001 2,2001,Precinct 53,18118776,396974,143383,7/18/18 21:00,7/19/18 11:00
7/19/18 14:06,DAY,MOTOR VEHICLE THEFT,OTHERS,7700  - 7799 BLOCK OF GEORGIA AVENUE NW,4,401,4,4A,Cluster 16,001600 2,1600,Precinct 62,18118778,397698,146150,7/19/18 10:07,7/19/18 12:50
7/19/18 13:55,DAY,THEFT F/AUTO,OTHERS,800  - 899 BLOCK OF EMERSON STREET NW,4,407,4,4D,Cluster 18,002201 3,2201,Precinct 55,18118786,397868,142433,7/18/18 14:00,7/19/18 8:15
7/19/18 13:03,DAY,MOTOR VEHICLE THEFT,OTHERS,1600 - 1614 BLOCK OF RHODE ISLAND AVENUE NW,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 17,18118788,396767,137682,7/19/18 11:49,
7/19/18 13:32,DAY,THEFT/OTHER,OTHERS,1400 - 1499 BLOCK OF P STREET NW,2,208,2,2F,Cluster 7,005201 3,5201,Precinct 16,18118802,397115,137977,7/19/18 12:05,
7/19/18 22:56,EVENING,THEFT/OTHER,OTHERS,900 - 999 BLOCK OF RHODE ISLAND AVENUE NE,5,505,5,5C,Cluster 22,009102 2,9102,Precinct 72,18119188,400594,139371,7/17/18 6:30,7/17/18 6:37
7/20/18 1:18,MIDNIGHT,THEFT F/AUTO,OTHERS,1500 - 1599 BLOCK OF 9TH STREET NW,3,307,6,6E,Cluster 7,004901 2,4901,Precinct 18,18119228,397921,138058,7/19/18 23:37,7/20/18 0:33
7/20/18 0:12,MIDNIGHT,THEFT F/AUTO,OTHERS,1800 - 1899 BLOCK OF VERMONT AVENUE NW,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 137,18119237,397701,138567,7/19/18 23:48,
7/20/18 0:44,MIDNIGHT,ROBBERY,KNIFE,900 - 999 BLOCK OF WESLEY PLACE SW,1,105,6,6D,Cluster 9,010200 2,10200,Precinct 128,18119243,398591,134557,7/19/18 23:38,7/20/18 0:45
7/20/18 0:35,MIDNIGHT,THEFT F/AUTO,OTHERS,1300 - 1399 BLOCK OF WALLACH PLACE NW,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,18119247,397329,138713,7/19/18 23:59,
7/20/18 0:48,MIDNIGHT,ROBBERY,GUN,1854 - 1899 BLOCK OF TUBMAN ROAD SE,7,704,8,8E,Cluster 38,007404 1,7404,Precinct 117,18119255,401927,131389,7/20/18 0:00,7/20/18 0:02
7/20/18 1:54,MIDNIGHT,ROBBERY,GUN,1 - 15 BLOCK OF FLORIDA AVENUE NW,5,501,5,5E,Cluster 21,004600 1,4600,Precinct 19,18119291,399182,138122,7/20/18 1:00,7/20/18 1:05
7/20/18 2:11,MIDNIGHT,THEFT/OTHER,OTHERS,3900 - 3999 BLOCK OF MARTIN LUTHER KING JR AVENUE SW,7,708,8,8D,Cluster 39,009807 1,9807,Precinct 124,18119297,399218,129419,7/20/18 1:46,
7/20/18 3:46,MIDNIGHT,ROBBERY,OTHERS,1300 - 1399 BLOCK OF 18TH STREET NW,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 14,18119308,396385,137809,7/20/18 2:15,7/20/18 2:30
7/20/18 4:20,MIDNIGHT,THEFT F/AUTO,OTHERS,950 - 999 BLOCK OF BARRY PLACE NW,3,305,1,1B,Cluster 3,003500 2,3500,Precinct 37,18119320,397777,139195,7/20/18 3:50,7/20/18 4:20
7/20/18 4:47,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,3200 - 3299 BLOCK OF 4TH STREET SE,7,707,8,8C,Cluster 39,009804 2,9804,Precinct 122,18119323,399950,130512,7/20/18 4:16,
7/20/18 5:03,MIDNIGHT,THEFT F/AUTO,OTHERS,4400 - 4499 BLOCK OF CLERMONT DRIVE NE,4,405,5,5A,Cluster 19,009501 2,9501,Precinct 44,18119327,399347,141766,7/20/18 4:21,
7/20/18 6:25,MIDNIGHT,THEFT F/AUTO,OTHERS,600 699  BLOCK OF LAMONT STREET NW,3,302,1,1A,Cluster 2,003200 3,3200,Precinct 38,18119336,398049,140379,7/20/18 5:50,
7/26/18 18:03,EVENING,THEFT/OTHER,OTHERS,2300 - 2499 BLOCK OF WASHINGTON PLACE NE,5,505,5,5C,Cluster 22,009102 2,9102,Precinct 72,18123315,400541,139301,7/26/18 16:00,7/26/18 18:00
7/26/18 21:24,EVENING,THEFT F/AUTO,OTHERS,1400 1430  BLOCK OF BANGOR STREET SE,7,701,8,8A,Cluster 28,007504 1,7504,Precinct 114,18123319,401079,132522,7/26/18 11:00,7/26/18 16:30
7/26/18 17:43,EVENING,THEFT/OTHER,OTHERS,2600 - 2699 BLOCK OF DOUGLASS ROAD SE,7,703,8,8C,Cluster 37,007406 1,7406,Precinct 118,18123324,401021,132119,7/26/18 15:25,7/26/18 15:26
7/26/18 17:47,EVENING,THEFT F/AUTO,OTHERS,3000 - 3133 BLOCK OF RHODE ISLAND AVENUE NE,5,503,5,5C,Cluster 24,011100 2,11100,Precinct 69,18123332,403053,140739,7/26/18 17:25,7/26/18 17:47
7/27/18 2:12,MIDNIGHT,THEFT F/AUTO,OTHERS,2000 - 2199 BLOCK OF EVARTS STREET NE,5,503,5,5C,Cluster 22,011100 3,11100,Precinct 72,18123335,402155,139626,7/26/18 16:56,7/26/18 18:05
7/26/18 18:28,EVENING,ROBBERY,GUN,2505 - 2599 BLOCK OF PENNSYLVANIA AVENUE NW,2,207,2,2A,Cluster 5,005600 1,5600,Precinct 4,18123338,395292,137346,7/26/18 16:26,7/26/18 16:33
7/26/18 22:40,EVENING,THEFT F/AUTO,OTHERS,1300 - 1399 BLOCK OF A STREET NE,1,108,6,6A,Cluster 26,008002 2,8002,Precinct 86,18123357,401172,135898,7/26/18 16:35,7/26/18 16:50
7/26/18 18:51,EVENING,THEFT/OTHER,OTHERS,1306 - 1399 BLOCK OF H STREET NW,1,101,2,2C,Cluster 8,010100 1,10100,Precinct 129,18123370,397302,136928,7/26/18 18:10,7/26/18 18:15
7/26/18 19:14,EVENING,THEFT/OTHER,OTHERS,3700 - 3799 BLOCK OF 12TH STREET NE,5,504,5,5B,Cluster 20,009504 1,9504,Precinct 68,18123379,400761,140829,7/26/18 18:36,
7/26/18 19:41,EVENING,THEFT/OTHER,OTHERS,300 - 399 BLOCK OF T STREET NW,3,306,1,1B,Cluster 3,003400 2,3400,Precinct 20,18123387,398555,138675,7/26/18 18:55,7/26/18 19:41
7/26/18 19:25,EVENING,THEFT/OTHER,OTHERS,1 - 299 BLOCK OF G STREET SW,1,105,6,6D,Cluster 9,010500 1,10500,Precinct 128,18123389,398809,134827,7/26/18 18:40,7/26/18 18:45
7/26/18 19:54,EVENING,THEFT F/AUTO,OTHERS,100 - 199 BLOCK OF N STREET NW,5,501,5,5E,Cluster 21,004600 2,4600,Precinct 19,18123412,398880,137708,7/26/18 19:40,
7/26/18 20:13,EVENING,THEFT F/AUTO,OTHERS,2100 - 2199 BLOCK OF I STREET NW,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,18123425,395859,136983,7/26/18 16:45,7/26/18 19:30
7/27/18 12:05,DAY,MOTOR VEHICLE THEFT,OTHERS,5100 - 5199 BLOCK OF H STREET SE,6,604,7,7E,Cluster 33,007707 1,7707,Precinct 106,18123772,406159,134516,7/27/18 2:00,7/27/18 10:13
7/27/18 12:18,DAY,THEFT/OTHER,OTHERS,900 - 999 BLOCK OF BLADENSBURG ROAD NE,5,506,5,5D,Cluster 23,008802 2,8802,Precinct 77,18123781,401560,137150,7/27/18 9:30,7/27/18 9:35
7/27/18 11:42,DAY,MOTOR VEHICLE THEFT,OTHERS,4630 - 4659 BLOCK OF H STREET SE,6,604,7,7E,Cluster 33,007707 1,7707,Precinct 106,18123792,405806,134537,7/27/18 10:18,7/27/18 10:45
7/27/18 14:27,DAY,THEFT F/AUTO,OTHERS,1100 - 1199 BLOCK OF BELLEVUE STREET SE,7,706,8,8E,Cluster 39,009700 1,9700,Precinct 121,18123797,401089,129507,7/23/18 16:00,7/26/18 13:00
7/27/18 11:52,DAY,THEFT F/AUTO,OTHERS,215 - 299 BLOCK OF 50TH STREET SE,6,604,7,7E,Cluster 33,009904 1,9904,Precinct 104,18123799,406023,135314,7/27/18 10:42,7/27/18 11:15
7/27/18 12:37,DAY,MOTOR VEHICLE THEFT,OTHERS,1200 - 1299 BLOCK OF WALTER STREET SE,1,107,6,6B,Cluster 26,006700 2,6700,Precinct 88,18123803,400930,135440,7/27/18 9:49,7/27/18 11:36
7/27/18 11:27,DAY,THEFT/OTHER,OTHERS,2300 - 2399 BLOCK OF M STREET NW,2,207,2,2A,Cluster 5,005500 3,5500,Precinct 4,18123812,395597,137490,7/27/18 6:45,7/27/18 6:55
7/27/18 13:44,DAY,THEFT/OTHER,OTHERS,3300 3398  BLOCK OF WHEELER ROAD SE,7,705,8,8C,Cluster 39,009804 1,9804,Precinct 122,18123850,400536,130403,7/27/18 11:33,7/27/18 12:56
7/5/18 11:30,DAY,THEFT/OTHER,OTHERS,400 - 599 BLOCK OF C STREET SW,1,105,6,6D,Cluster 9,010200 1,10200,Precinct 142,18400991,398374,135355,7/3/18 8:10,7/3/18 23:00
7/11/18 11:55,DAY,THEFT/OTHER,OTHERS,1600 - 1699 BLOCK OF MASSACHUSETTS AVENUE SE,1,108,6,6B,Cluster 26,006802 1,6802,Precinct 87,18400993,401605,135378,5/22/18 20:00,5/23/18 20:00
7/10/18 17:02,EVENING,THEFT/OTHER,OTHERS,1100 - 1199 BLOCK OF 22ND STREET NW,2,207,2,2A,Cluster 5,005500 3,5500,Precinct 4,18400997,395766,137407,7/9/18 7:30,7/9/18 12:00
7/9/18 14:44,DAY,THEFT/OTHER,OTHERS,1400 - 1425 BLOCK OF R STREET NW,3,301,2,2F,Cluster 7,005201 4,5201,Precinct 16,18400998,397172,138305,7/7/18 9:00,7/9/18 9:30
7/12/18 14:14,DAY,THEFT/OTHER,OTHERS,1700 - 1721 BLOCK OF 13TH STREET NW,3,307,2,2F,Cluster 7,005001 2,5001,Precinct 16,18401000,397430,138346,7/6/18 16:42,7/6/18 20:15
7/11/18 9:01,DAY,THEFT F/AUTO,OTHERS,1500 - 1599 BLOCK OF K STREET SE,1,106,6,6B,Cluster 26,007100 1,7100,Precinct 91,18401002,401494,134506,7/10/18 19:00,7/11/18 8:45
7/13/18 16:48,EVENING,THEFT/OTHER,OTHERS,1200 - 1217 BLOCK OF 18TH STREET NW,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 17,18401008,396384,137579,7/12/18 10:00,7/12/18 18:45
7/8/18 10:51,DAY,THEFT F/AUTO,OTHERS,900 - 999 BLOCK OF V STREET NE,5,505,5,5C,Cluster 22,009102 2,9102,Precinct 72,18401011,400678,138830,7/5/18 12:00,7/5/18 14:30
7/10/18 23:01,MIDNIGHT,THEFT F/AUTO,OTHERS,3234 - 3399 BLOCK OF 13TH STREET NW,3,302,1,1A,Cluster 2,003000 1,3000,Precinct 39,18401013,397424,140348,7/3/18 20:00,7/4/18 23:00
7/16/18 21:33,EVENING,THEFT/OTHER,OTHERS,1800 - 1899 BLOCK OF INDEPENDENCE AVENUE SE,1,108,6,6B,Cluster 26,006801 1,6801,Precinct 87,18401018,401897,135527,7/5/18 20:11,7/5/18 20:20
7/17/18 12:32,DAY,THEFT/OTHER,OTHERS,3200 - 3299 BLOCK OF WARDER STREET NW,3,302,1,1A,Cluster 2,003200 3,3200,Precinct 38,18401020,398269,140322,7/16/18 22:30,7/17/18 8:00
7/17/18 15:30,EVENING,THEFT F/AUTO,OTHERS,1600 - 1630 BLOCK OF VERMONT AVENUE NW,3,307,2,2F,Cluster 7,005001 1,5001,Precinct 16,18401023,397526,138184,7/17/18 10:30,7/17/18 13:50
7/16/18 15:02,EVENING,THEFT/OTHER,OTHERS,1100 - 1199 BLOCK OF NEW YORK AVENUE NW,1,101,2,2C,Cluster 8,010100 1,10100,Precinct 129,18401028,397610,137008,7/16/18 12:30,7/16/18 14:30
7/15/18 19:38,EVENING,THEFT/OTHER,OTHERS,1200 - 1299 BLOCK OF WYLIE STREET NE,1,104,6,6A,Cluster 25,008410 1,8410,Precinct 82,18401029,400930,136989,7/15/18 2:30,7/15/18 15:30
7/9/18 6:18,MIDNIGHT,THEFT F/AUTO,OTHERS,2000 - 2065 BLOCK OF 37TH STREET SE,6,606,7,7B,Cluster 35,007603 1,7603,Precinct 110,18401033,404028,132914,7/9/18 0:00,7/9/18 5:00
7/18/18 15:40,EVENING,THEFT/OTHER,OTHERS,1800 - 1823 BLOCK OF 14TH STREET NW,3,305,2,2B,Cluster 3,004300 2,4300,Precinct 141,18401036,397228,138511,7/16/18 0:00,7/16/18 2:15
7/19/18 11:39,DAY,THEFT/OTHER,OTHERS,444 - 499 BLOCK OF K STREET NW,1,102,6,6E,Cluster 8,004702 1,4702,Precinct 1,18401043,398413,137185,7/16/18 16:00,7/17/18 3:00
7/20/18 10:21,DAY,THEFT/OTHER,OTHERS,1400 - 1499 BLOCK OF RHODE ISLAND AVENUE NW,2,208,2,2F,Cluster 7,005201 3,5201,Precinct 16,18401046,397115,137836,7/15/18 20:00,7/15/18 20:15
6/30/18 1:39,MIDNIGHT,THEFT/OTHER,OTHERS,1200 - 1219 BLOCK OF CONNECTICUT AVENUE NW,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 17,18106554,396412,137579,6/29/18 23:45,6/30/18 0:00
6/30/18 3:16,MIDNIGHT,THEFT F/AUTO,OTHERS,1200 - 1209 BLOCK OF KIRBY STREET NW,5,501,6,6E,Cluster 21,004600 2,4600,Precinct 1,18106562,398815,137583,6/29/18 21:00,6/29/18 23:30
6/30/18 2:29,MIDNIGHT,ROBBERY,OTHERS,1700 - 1799 BLOCK OF H STREET NE,5,507,5,5D,Cluster 23,008904 2,8904,Precinct 79,18106572,401884,136926,6/30/18 1:31,
6/30/18 2:42,MIDNIGHT,THEFT F/AUTO,OTHERS,1800 - 1899 BLOCK OF 8TH STREET NW,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 137,18106581,398010,138551,6/29/18 18:25,6/30/18 2:00
6/30/18 2:29,MIDNIGHT,THEFT F/AUTO,OTHERS,1800 - 1899 BLOCK OF 8TH STREET NW,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 137,18106587,398010,138551,6/30/18 2:02,
7/10/18 15:54,EVENING,THEFT/OTHER,OTHERS,4400 - 4499 BLOCK OF FESSENDEN STREET NW,2,202,3,3E,Cluster 11,001001 2,1001,Precinct 31,18113012,392421,142981,7/1/18 20:00,7/2/18 10:00
7/10/18 21:49,EVENING,THEFT/OTHER,OTHERS,400 - 499 BLOCK OF 8TH STREET SE,1,107,6,6B,Cluster 26,007000 2,7000,Precinct 90,18113054,400436,135043,7/10/18 16:26,7/10/18 16:29
7/11/18 0:35,MIDNIGHT,BURGLARY,OTHERS,3200 - 3299 BLOCK OF HIATT PLACE NW,3,302,1,1A,Cluster 2,002802 2,2802,Precinct 39,18113059,396986,140220,7/10/18 13:30,7/10/18 17:18
7/10/18 18:15,EVENING,THEFT/OTHER,OTHERS,1200 - 1299 BLOCK OF M STREET NW,3,307,2,2F,Cluster 8,005002 4,5002,Precinct 17,18113071,397497,137532,7/10/18 15:53,
7/10/18 18:59,EVENING,THEFT/OTHER,OTHERS,600 - 699 BLOCK OF E STREET NW,1,102,2,2C,Cluster 8,005800 2,5800,Precinct 143,18113080,398185,136475,7/10/18 16:54,7/10/18 19:00
7/10/18 18:16,EVENING,THEFT/OTHER,OTHERS,1 - 99 BLOCK OF H STREET NW,1,103,6,6E,Cluster 8,004702 1,4702,Precinct 1,18113085,399078,136928,7/10/18 16:40,7/10/18 17:35
7/10/18 22:45,EVENING,THEFT F/AUTO,OTHERS,1000 - 1099 BLOCK OF 4TH STREET NW,1,103,6,6E,Cluster 8,004701 2,4701,Precinct 1,18113092,398597,137252,7/10/18 15:30,7/10/18 16:30
